timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,
1.65547E+12,38,logout,200,OK,Workers 1-1,text,TRUE,,2375,470,8,8,http://localhost/logout,38,0,1,,,
1.65547E+12,0,Debug Sampler,200,OK,Workers 1-1,text,TRUE,,482,0,8,8,null,0,0,0,,,
1.65547E+12,74,logout,200,OK,Workers 1-24,text,TRUE,,2376,476,7,7,http://localhost/logout,74,0,1,,,
1.65547E+12,0,Debug Sampler,200,OK,Workers 1-24,text,TRUE,,485,0,7,7,null,0,0,0,,,
1.65547E+12,82,logout,200,OK,Workers 1-15,text,TRUE,,2376,470,6,6,http://localhost/logout,82,0,1,,,
1.65547E+12,0,Debug Sampler,200,OK,Workers 1-15,text,TRUE,,485,0,6,6,null,0,0,0,,,
1.65547E+12,52,logout,200,OK,Workers 1-28,text,TRUE,,2375,467,5,5,http://localhost/logout,52,0,1,,,
1.65547E+12,0,Debug Sampler,200,OK,Workers 1-28,text,TRUE,,485,0,5,5,null,0,0,0,,,
1.65547E+12,246,Update Product,200,OK,Workers 1-27,text,TRUE,,4215,1658,4,4,http://localhost/updateProductInStore,246,0,1,,,
1.65547E+12,10,logout,200,OK,Workers 1-27,text,TRUE,,2376,467,4,4,http://localhost/logout,10,0,0,,,
1.65547E+12,0,Debug Sampler,200,OK,Workers 1-27,text,TRUE,,485,0,4,4,null,0,0,0,,,
1.65547E+12,149,Update Product,200,OK,Workers 1-29,text,TRUE,,4214,1668,3,3,http://localhost/updateProductInStore,149,0,0,,,
1.65547E+12,439,Update Product,200,OK,Workers 1-20,text,TRUE,,4215,1668,3,3,http://localhost/updateProductInStore,439,0,0,,,
1.65547E+12,11,logout,200,OK,Workers 1-29,text,TRUE,,2377,467,3,3,http://localhost/logout,11,0,1,,,
1.65547E+12,0,Debug Sampler,200,OK,Workers 1-29,text,TRUE,,485,0,3,3,null,0,0,0,,,
1.65547E+12,31,logout,200,OK,Workers 1-20,text,TRUE,,2375,464,2,2,http://localhost/logout,31,0,1,,,
1.65547E+12,0,Debug Sampler,200,OK,Workers 1-20,text,TRUE,,484,0,2,2,null,0,0,0,,,
1.65547E+12,240,logout,200,OK,Workers 1-5,text,TRUE,,2376,479,1,1,http://localhost/logout,240,0,1,,,
1.65547E+12,1,Debug Sampler,200,OK,Workers 1-5,text,TRUE,,482,0,1,1,null,0,0,0,,,
